Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S2492,Omar,Brown,student1492@university.com,Female,22,CS,93.04,85.28,78.82,54.93,70.84,54.2,63.5,69.5805,D,14.8,Yes,No,PhD,Medium,2,5.7
S2493,Sara,Jones,student1493@university.com,Female,23,Engineering,54.88,66.37,85.35,55.02,75.09,26.9,82.48,73.144,C,25.9,Yes,No,None,High,10,4.6
S2494,Emma,Johnson,student1494@university.com,Female,19,Engineering,62.02,87.09,59.29,63.11,88.48,49.8,74.8,71.1305,C,12.9,No,Yes,High School,Low,2,8.5
S2495,Ahmed,Davis,student1495@university.com,Male,20,Business,70.33,98.58,69.38,62.29,81.82,62.5,63.33,71.7815,C,21.1,Yes,No,Master's,Low,3,6.3
S2496,Liam,Smith,student1496@university.com,Male,23,Business,93.29,54.39,96.74,87.11,92.07,8.100000000000001,59.44,72.854,C,26.8,No,No,PhD,Low,8,6.2
S2497,Liam,Brown,student1497@university.com,Male,23,CS,96.94,91.74,96.73,78.64,74.32,74.3,97.83,90.2355,A,20.5,Yes,Yes,Bachelor's,High,8,8.1
S2498,John,Brown,student1498@university.com,Male,20,Mathematics,99.64,77.31,58.45,88.2,98.61,70.7,78.06,76.25300000000001,C,17.3,No,Yes,None,Medium,1,7.5
S2499,Omar,Davis,student1499@university.com,Male,20,Business,97.96,89.04,88.6,53.49,89.84,88.0,80.21,80.9765,B,5.9,Yes,Yes,None,High,9,8.6
S2500,John,Davis,student1500@university.com,Female,21,Business,50.3,79.1,75.64,74.26,70.07,42.6,89.14,77.793,C,22.0,Yes,No,None,Low,5,8.7
S2501,Emma,Williams,student1501@university.com,Male,23,CS,52.39,65.44,98.53,66.19,69.06,6.2,54.06,67.81099999999999,D,29.9,Yes,No,PhD,Low,5,5.6
S2502,Emma,Jones,student1502@university.com,Female,22,Mathematics,57.38,53.68,68.66,92.5,96.47,46.1,85.69,76.75099999999999,C,25.2,No,No,Bachelor's,Medium,2,7.2
S2503,John,Williams,student1503@university.com,Male,19,Engineering,67.44,44.2,86.48,85.39,84.22,13.8,58.26,67.6485,D,20.9,No,No,PhD,Low,5,6.7
S2504,Omar,Williams,student1504@university.com,Female,18,Engineering,91.5,72.13,86.09,93.46,81.07,64.7,87.02,83.809,B,16.7,No,No,Bachelor's,Low,6,7.0
S2505,John,Jones,student1505@university.com,Female,18,CS,94.63,99.42,69.85,52.32,87.89,4.699999999999999,57.07,66.3685,D,10.6,No,No,High School,Low,7,7.1
S2506,Liam,Smith,student1506@university.com,Female,22,CS,59.34,84.28,87.74,86.04,78.04,37.400000000000006,91.62,84.643,B,22.3,Yes,No,Master's,Medium,1,4.3
S2507,Sara,Williams,student1507@university.com,Female,20,Mathematics,80.98,59.64,55.66,77.0,57.96,8.299999999999999,84.05,65.83699999999999,D,9.4,No,No,None,Low,3,8.5
S2508,Liam,Williams,student1508@university.com,Male,20,CS,95.87,89.63,47.34,91.25,65.96,0.3,69.29,66.36500000000001,D,27.2,No,No,Bachelor's,High,4,4.7
S2509,Maria,Brown,student1509@university.com,Male,20,CS,73.19,86.14,65.51,75.36,77.9,96.1,67.94,73.5795,C,13.8,Yes,Yes,PhD,Low,7,6.1
S2510,Omar,Jones,student1510@university.com,Male,23,CS,55.18,56.9,96.62,77.01,50.91,99.6,57.45,71.5475,C,15.0,Yes,No,PhD,Low,8,5.5
S2511,Omar,Johnson,student1511@university.com,Female,20,Mathematics,72.89,40.86,70.04,52.59,71.87,55.6,95.2,70.0545,C,10.4,No,Yes,None,Low,5,6.8
S2512,Ahmed,Smith,student1512@university.com,Male,20,CS,68.79,47.09,78.12,83.43,87.79,23.9,55.93,65.861,D,17.0,No,Yes,None,Low,7,8.8
S2513,Ali,Smith,student1513@university.com,Male,23,Business,78.88,92.64,77.45,63.66,58.21,91.1,73.6,75.2635,C,22.0,Yes,Yes,None,High,2,6.1
S2514,Maria,Jones,student1514@university.com,Male,23,Mathematics,71.93,90.19,47.95,50.98,53.23,92.3,61.83,61.65,D,12.6,Yes,Yes,High School,High,8,7.0
S2515,Emma,Davis,student1515@university.com,Male,22,Business,50.87,57.71,63.42,53.32,91.8,85.5,99.82,75.91049999999998,C,22.5,No,No,Master's,High,2,4.7
S2516,Omar,Davis,student1516@university.com,Female,21,Mathematics,99.7,57.11,82.42,97.86,80.86,54.400000000000006,79.29,78.4435,C,20.5,No,No,Bachelor's,High,3,6.3
S2517,John,Brown,student1517@university.com,Female,23,Business,77.18,87.57,98.32,67.3,58.83,7.5,57.48,71.3125,C,14.3,No,Yes,None,High,3,8.6
S2518,Maria,Brown,student1518@university.com,Male,19,Mathematics,73.68,96.26,50.08,93.4,90.32,8.8,83.38,75.455,C,12.8,Yes,Yes,Bachelor's,Medium,6,8.7
S2519,Ahmed,Jones,student1519@university.com,Male,20,Engineering,97.73,86.75,64.63,97.98,82.91,89.7,99.58,86.517,B,26.5,Yes,No,PhD,High,10,6.7
S2520,Emma,Brown,student1520@university.com,Male,21,CS,57.79,76.33,45.71,97.16,66.71,87.6,80.25,72.577,C,5.3,No,No,Master's,Medium,6,7.8
S2521,Ali,Smith,student1521@university.com,Female,18,CS,59.46,54.56,54.54,94.09,68.81,43.4,72.87,66.8445,D,22.9,Yes,Yes,Master's,High,1,4.0
S2522,Ali,Smith,student1522@university.com,Female,22,Mathematics,90.4,71.54,62.61,94.74,57.79,32.8,64.66,67.41149999999999,D,15.4,Yes,No,Bachelor's,Medium,10,6.7
S2523,Ahmed,Johnson,student1523@university.com,Female,21,Business,63.04,54.01,72.44,64.45,91.76,64.4,54.61,64.658,D,22.9,No,Yes,PhD,Low,2,7.7
S2524,Ahmed,Davis,student1524@university.com,Male,23,Engineering,89.96,88.48,53.83,57.57,75.45,80.7,61.41,65.36800000000001,D,17.7,Yes,No,PhD,High,5,5.6
S2525,John,Jones,student1525@university.com,Female,20,Business,63.58,63.22,53.65,81.96,77.85,73.2,77.68,69.93849999999999,D,7.1,Yes,No,High School,Medium,9,8.5
S2526,Omar,Williams,student1526@university.com,Female,20,CS,51.66,90.02,86.67,74.41,94.17,61.6,87.69,85.136,B,29.6,No,Yes,None,Low,6,7.9
S2527,Ali,Davis,student1527@university.com,Female,20,CS,75.85,62.9,97.76,54.94,50.79,23.2,93.9,76.525,C,7.2,No,Yes,PhD,High,6,7.8
S2528,Emma,Williams,student1528@university.com,Female,21,Business,59.83,89.45,59.42,83.88,53.35,26.3,89.69,74.4115,C,9.0,No,No,None,Medium,1,4.1
S2529,Maria,Johnson,student1529@university.com,Female,20,Mathematics,87.89,60.0,81.28,78.14,58.08,72.4,56.27,67.35,D,15.5,Yes,Yes,None,Low,8,4.9
S2530,Emma,Johnson,student1530@university.com,Male,23,Mathematics,82.06,66.41,55.48,93.15,51.5,80.3,88.67,73.57,C,28.6,Yes,No,Bachelor's,Medium,9,7.6
S2531,Sara,Brown,student1531@university.com,Male,21,Business,96.18,76.93,95.68,80.46,82.91,11.6,79.08,80.1235,B,12.3,Yes,No,None,High,5,6.8
S2532,Sara,Johnson,student1532@university.com,Male,20,CS,89.15,44.22,80.37,78.7,81.69,18.700000000000003,73.46,69.6725,D,19.2,No,No,Bachelor's,Low,10,6.9
S2533,Ahmed,Johnson,student1533@university.com,Male,18,Business,59.04,96.89,88.16,72.04,60.54,68.0,78.64,80.4255,B,18.0,No,No,Master's,Low,3,4.1
S2534,John,Williams,student1534@university.com,Female,18,CS,90.01,74.42,42.96,73.14,57.47,38.9,50.4,55.68599999999999,F,13.3,Yes,Yes,PhD,Low,10,6.2
S2535,Sara,Brown,student1535@university.com,Male,19,Business,82.09,70.47,75.91,97.72,57.28,56.3,53.39,68.76599999999999,D,22.4,Yes,No,Bachelor's,High,5,7.9
S2536,Ali,Johnson,student1536@university.com,Male,20,Mathematics,83.45,90.36,71.66,56.92,97.66,61.5,76.29,75.73500000000001,C,17.5,No,Yes,High School,Low,5,7.3
S2537,Emma,Davis,student1537@university.com,Male,20,Engineering,91.61,91.95,57.58,72.31,84.68,77.6,58.68,68.986,D,19.5,No,Yes,Bachelor's,Medium,1,6.9
S2538,Emma,Johnson,student1538@university.com,Female,21,CS,78.69,71.34,55.75,82.79,79.27,80.60000000000001,77.28,72.19800000000001,C,10.3,No,Yes,None,High,9,7.5
S2539,Ahmed,Brown,student1539@university.com,Male,21,Engineering,73.3,95.64,74.8,71.65,66.12,28.0,67.71,72.1185,C,28.2,No,No,High School,Low,10,8.3
S2540,Omar,Jones,student1540@university.com,Female,24,Mathematics,81.83,43.88,82.39,64.16,71.65,54.1,95.37,75.2845,C,7.8,Yes,No,None,High,2,8.2
S2541,Omar,Brown,student1541@university.com,Female,20,Business,64.9,46.79,41.99,64.37,54.47,12.4,97.48,62.482499999999995,D,22.3,No,Yes,High School,High,5,6.3
S2542,Maria,Williams,student1542@university.com,Female,19,Mathematics,59.13,75.81,74.04,61.68,99.91,84.2,98.99,83.0315,B,27.1,Yes,Yes,Bachelor's,Low,1,5.5
S2543,Ahmed,Jones,student1543@university.com,Male,20,Engineering,80.83,61.24,50.23,67.2,87.75,84.5,94.95,73.3085,C,7.1,Yes,Yes,None,Low,7,5.8
S2544,Liam,Davis,student1544@university.com,Female,23,Mathematics,61.69,67.85,48.42,93.58,81.07,30.0,99.29,75.7135,C,5.7,No,Yes,Bachelor's,Low,7,6.6
S2545,Maria,Smith,student1545@university.com,Male,21,Mathematics,54.0,59.68,77.39,75.26,79.39,16.1,85.31,73.9255,C,13.3,Yes,Yes,PhD,Medium,5,4.4
S2546,Liam,Brown,student1546@university.com,Male,20,Business,50.03,64.28,58.65,62.01,75.22,7.0,98.03,70.887,C,24.7,No,Yes,High School,Low,10,7.0
S2547,Omar,Williams,student1547@university.com,Male,21,Engineering,80.42,89.36,66.45,69.23,62.87,57.5,82.09,74.19,C,22.9,No,Yes,Master's,Medium,10,6.3
S2548,Ahmed,Davis,student1548@university.com,Female,20,Engineering,68.11,75.61,61.6,55.29,61.32,9.1,90.46,68.75999999999999,D,25.6,No,Yes,Master's,Low,2,7.8
S2549,Liam,Jones,student1549@university.com,Female,22,Engineering,87.62,99.84,78.9,95.2,77.48,68.1,56.6,77.114,C,14.9,Yes,No,Bachelor's,High,8,5.4
S2550,Ahmed,Davis,student1550@university.com,Male,21,CS,68.76,87.21,68.21,70.41,53.51,67.8,84.13,74.6755,C,29.8,No,No,High School,High,3,4.3
S2551,Ahmed,Brown,student1551@university.com,Female,19,Mathematics,74.3,56.42,97.81,99.02,53.72,61.4,96.56,85.1785,B,14.2,Yes,No,High School,Low,5,8.5
S2552,Omar,Johnson,student1552@university.com,Female,22,Engineering,70.35,55.86,61.14,67.38,78.04,87.69999999999999,77.0,69.06,D,25.1,Yes,No,Bachelor's,Low,6,4.3
S2553,Maria,Brown,student1553@university.com,Female,23,Mathematics,82.53,60.15,84.42,91.82,95.99,37.8,59.34,73.19149999999999,C,13.8,No,No,Master's,Low,6,8.6
S2554,Maria,Smith,student1554@university.com,Male,20,Business,67.81,90.6,55.44,62.82,95.71,90.2,76.34,73.856,C,10.5,Yes,No,PhD,High,8,6.5
S2555,Ahmed,Brown,student1555@university.com,Female,24,Business,98.19,41.64,70.53,53.81,50.54,3.7,85.35,62.794,D,13.4,No,No,Master's,High,1,4.3
S2556,Sara,Jones,student1556@university.com,Female,23,CS,96.81,53.81,73.15,51.59,55.37,11.3,88.49,66.7465,D,9.8,No,No,None,High,5,4.6
S2557,John,Jones,student1557@university.com,Male,21,CS,92.4,94.3,59.75,80.31,79.15,41.2,76.19,73.961,C,8.2,Yes,No,Master's,Low,7,6.7
S2558,Omar,Brown,student1558@university.com,Female,22,Business,96.02,78.39,68.31,65.58,92.42,59.400000000000006,60.87,69.146,D,14.1,Yes,Yes,None,Low,5,4.1
S2559,John,Jones,student1559@university.com,Male,23,Engineering,72.46,53.61,56.76,72.18,97.72,3.2,96.33,71.88949999999998,C,8.7,Yes,No,None,High,8,8.6
S2560,John,Johnson,student1560@university.com,Female,19,Business,76.82,53.15,40.36,90.93,93.03,56.7,88.68,70.444,C,17.6,No,Yes,PhD,Medium,2,8.0
S2561,Maria,Davis,student1561@university.com,Female,24,Mathematics,87.1,91.76,52.94,62.41,83.88,30.7,63.53,65.3425,D,5.9,No,Yes,PhD,Low,5,6.5
S2562,Maria,Brown,student1562@university.com,Female,21,CS,84.81,93.63,82.0,65.43,60.03,88.69999999999999,90.59,81.974,B,15.8,No,No,Master's,Low,4,8.6
S2563,Sara,Johnson,student1563@university.com,Female,22,CS,94.53,55.37,86.26,92.27,53.63,53.3,67.39,71.95599999999999,C,29.0,Yes,Yes,Bachelor's,Medium,3,5.3
S2564,John,Davis,student1564@university.com,Female,23,Business,85.82,65.23,56.81,74.64,52.38,58.8,65.62,63.047,D,14.0,No,No,Master's,High,2,8.3
S2565,John,Davis,student1565@university.com,Female,22,Engineering,99.89,90.08,64.48,91.38,80.6,94.6,93.15,84.074,B,8.4,Yes,Yes,PhD,Low,8,8.0
S2566,Ahmed,Johnson,student1566@university.com,Male,22,Engineering,67.43,86.26,42.24,68.72,51.81,76.39999999999999,93.66,70.906,C,12.6,Yes,No,None,Medium,4,6.9
S2567,Maria,Williams,student1567@university.com,Female,23,Mathematics,91.65,88.83,54.22,69.92,86.96,43.8,69.92,69.2295,D,24.8,No,No,None,Medium,10,5.6
S2568,John,Brown,student1568@university.com,Female,18,CS,84.88,71.1,86.75,58.36,85.62,47.7,50.45,67.18849999999999,D,12.8,No,No,Bachelor's,High,10,6.8
S2569,Emma,Davis,student1569@university.com,Female,20,Business,84.57,94.69,76.36,95.82,53.98,64.80000000000001,59.33,74.1035,C,14.6,No,No,Master's,Medium,4,8.8
S2570,Sara,Davis,student1570@university.com,Male,21,Business,66.29,59.56,52.35,94.84,95.33,20.0,95.46,75.4185,C,24.7,Yes,Yes,Bachelor's,High,4,4.4
S2571,Liam,Jones,student1571@university.com,Male,21,CS,89.28,49.4,55.45,99.21,76.1,8.9,94.94,72.691,C,11.5,Yes,No,Bachelor's,Medium,9,5.0
S2572,Emma,Davis,student1572@university.com,Male,24,Business,95.02,82.52,89.01,70.12,95.22,31.1,72.67,78.0265,C,17.0,No,No,Master's,Low,7,7.2
S2573,Emma,Johnson,student1573@university.com,Female,24,CS,60.93,72.36,52.55,90.93,95.08,77.8,65.21,70.592,C,6.6,Yes,Yes,High School,High,10,7.4
S2574,Liam,Davis,student1574@university.com,Female,24,Engineering,81.27,91.28,60.05,70.75,59.85,25.7,65.14,66.129,D,9.4,Yes,Yes,Master's,High,3,4.8
S2575,Omar,Williams,student1575@university.com,Male,21,Engineering,69.61,44.87,79.86,72.71,69.03,13.1,94.86,73.618,C,10.2,No,No,Bachelor's,Medium,5,8.0
S2576,Omar,Brown,student1576@university.com,Male,22,Business,99.48,90.62,73.67,91.5,56.73,21.9,66.24,72.3755,C,16.6,No,No,High School,Low,4,8.6
S2577,Sara,Brown,student1577@university.com,Male,24,Engineering,73.94,57.6,67.65,58.87,88.75,67.9,75.58,69.327,D,25.5,Yes,No,Bachelor's,Medium,1,4.4
S2578,Emma,Davis,student1578@university.com,Female,23,Engineering,61.42,79.29,93.98,61.02,75.21,61.4,86.55,81.0975,B,13.9,No,No,Bachelor's,Medium,4,8.9
S2579,John,Smith,student1579@university.com,Male,20,Mathematics,69.09,42.41,53.18,65.74,96.44,68.8,60.47,60.74249999999999,D,14.5,Yes,Yes,Bachelor's,Medium,7,5.4
S2580,Maria,Smith,student1580@university.com,Female,19,CS,82.69,76.57,84.49,89.41,60.41,32.2,62.69,72.47749999999999,C,12.5,No,No,None,Low,5,5.5
S2581,Sara,Johnson,student1581@university.com,Female,21,CS,53.8,83.04,49.54,68.63,84.42,90.1,67.9,68.4525,D,13.0,No,No,Master's,Low,6,4.2
S2582,Ahmed,Smith,student1582@university.com,Female,23,Business,80.18,62.13,76.94,67.91,99.46,45.2,82.71,75.75999999999999,C,15.1,No,No,PhD,Medium,6,6.5
S2583,Liam,Johnson,student1583@university.com,Male,20,CS,96.56,52.92,92.24,99.94,83.27,51.4,90.87,84.14699999999999,B,27.5,No,No,None,High,7,8.8
S2584,Emma,Jones,student1584@university.com,Female,20,Mathematics,92.52,72.26,67.47,69.19,53.44,94.9,77.34,71.37599999999999,C,5.6,Yes,Yes,Master's,High,1,4.8
S2585,Sara,Johnson,student1585@university.com,Male,18,Business,53.38,89.99,83.46,62.39,79.42,97.9,56.65,73.554,C,20.6,No,Yes,None,High,6,6.9
S2586,Ali,Smith,student1586@university.com,Male,23,Business,99.67,59.41,89.22,81.16,58.99,66.2,72.31,74.2925,C,27.2,No,No,Master's,High,9,5.4
S2587,Ali,Davis,student1587@university.com,Male,21,CS,84.94,55.15,48.16,90.09,51.53,94.5,56.38,60.618,D,15.4,Yes,No,High School,Medium,10,4.1
S2588,Omar,Jones,student1588@university.com,Male,24,Engineering,58.11,56.74,82.35,53.48,66.75,54.2,54.41,62.82849999999999,D,21.3,No,No,PhD,Medium,5,8.9
S2589,Liam,Smith,student1589@university.com,Female,22,Engineering,50.62,96.95,95.19,80.94,63.31,30.7,79.48,82.191,B,19.6,Yes,Yes,High School,Low,7,7.6
S2590,Maria,Johnson,student1590@university.com,Female,24,Engineering,58.56,61.56,74.58,51.79,89.44,31.5,97.81,75.5095,C,13.5,Yes,No,High School,High,3,7.7
S2591,John,Williams,student1591@university.com,Female,20,Engineering,91.91,40.22,51.17,76.32,68.68,55.9,91.88,67.5005,D,8.4,No,No,Master's,Medium,4,7.3
S2592,Maria,Brown,student1592@university.com,Female,20,Mathematics,51.08,86.9,47.62,62.85,86.65,60.5,88.72,72.67349999999999,C,10.5,Yes,Yes,Bachelor's,High,4,4.7
S2593,Maria,Smith,student1593@university.com,Male,19,Business,61.66,81.96,55.58,65.33,50.81,44.0,86.35,69.17450000000001,D,6.4,Yes,Yes,Bachelor's,High,6,5.0
S2594,Maria,Johnson,student1594@university.com,Male,24,Engineering,87.87,47.71,46.21,73.35,50.74,88.4,94.86,67.6635,D,24.1,No,No,Bachelor's,Medium,3,5.9
S2595,Liam,Jones,student1595@university.com,Male,18,Mathematics,79.31,99.09,70.8,96.36,51.47,42.7,87.64,80.5915,B,18.3,No,Yes,Bachelor's,Medium,3,9.0
S2596,Maria,Smith,student1596@university.com,Male,20,Business,89.14,76.48,44.18,85.53,60.97,27.3,81.34,67.2105,D,24.6,Yes,No,PhD,Medium,10,7.4
S2597,Ahmed,Smith,student1597@university.com,Female,20,CS,87.31,70.05,53.4,96.84,68.7,0.8,68.23,65.7625,D,12.3,Yes,Yes,High School,High,5,6.2
S2598,Liam,Brown,student1598@university.com,Male,22,CS,52.53,62.93,66.39,83.0,80.39,97.1,55.05,67.896,D,25.1,Yes,No,None,Low,2,6.4
S2599,Ahmed,Johnson,student1599@university.com,Female,22,Mathematics,94.63,93.92,68.43,50.36,99.3,82.4,73.05,74.7145,C,12.7,No,Yes,PhD,High,1,8.6
S2600,Liam,Williams,student1600@university.com,Male,19,Business,61.35,54.64,73.92,63.28,67.72,61.6,96.24,74.892,C,8.0,Yes,Yes,Master's,Medium,2,5.0
S2601,Omar,Jones,student1601@university.com,Male,23,Engineering,77.67,57.15,82.34,95.29,52.78,83.10000000000001,79.16,76.632,C,18.3,No,No,PhD,High,9,5.6
S2602,Sara,Johnson,student1602@university.com,Male,19,Business,82.21,47.34,42.83,82.17,59.75,81.0,59.23,57.928,F,28.6,No,Yes,PhD,Low,3,5.9
S2603,Ali,Jones,student1603@university.com,Male,19,Engineering,58.43,85.55,44.84,99.08,94.89,93.2,82.45,77.7885,C,15.4,Yes,Yes,Master's,Medium,3,8.5
S2604,Maria,Smith,student1604@university.com,Female,22,Mathematics,98.81,75.73,43.65,57.8,84.97,38.6,73.27,63.349999999999994,D,17.9,No,Yes,None,Medium,1,7.9
S2605,Omar,Brown,student1605@university.com,Female,24,Engineering,74.41,76.54,65.39,64.84,89.51,55.5,96.57,78.2515,C,16.3,Yes,No,High School,High,2,7.0
S2606,Sara,Brown,student1606@university.com,Female,24,Mathematics,52.88,53.11,42.51,68.12,56.21,9.9,58.05,52.342999999999996,F,16.4,Yes,Yes,PhD,Medium,6,5.6
S2607,Ali,Davis,student1607@university.com,Female,24,Business,96.86,79.07,84.76,66.33,56.75,96.5,85.6,79.17999999999999,C,10.4,No,No,Master's,Low,2,5.0
S2608,Emma,Williams,student1608@university.com,Male,23,Business,79.31,85.93,53.38,62.6,55.61,98.5,84.08,71.3345,C,15.6,Yes,Yes,Master's,Medium,10,5.7
S2609,John,Brown,student1609@university.com,Male,22,Engineering,84.96,61.47,96.35,72.17,92.86,78.89999999999999,99.18,87.1185,B,17.4,No,No,None,High,10,8.6
S2610,Ahmed,Smith,student1610@university.com,Female,18,Business,76.26,88.08,69.18,82.11,60.5,45.4,78.25,74.61850000000001,C,23.6,No,Yes,PhD,Medium,8,8.6
S2611,Emma,Williams,student1611@university.com,Female,21,Engineering,91.74,60.93,66.78,65.56,82.16,49.7,93.58,74.4435,C,8.5,Yes,Yes,Master's,High,6,6.1
S2612,Liam,Johnson,student1612@university.com,Male,21,Business,51.66,85.49,86.83,53.98,75.81,43.5,51.24,67.756,D,19.3,Yes,No,None,Medium,2,5.6
S2613,Ali,Brown,student1613@university.com,Male,18,CS,63.42,42.02,82.79,85.43,77.22,29.3,56.14,65.84400000000001,D,21.6,No,Yes,None,Medium,10,8.4
S2614,Emma,Williams,student1614@university.com,Female,24,Engineering,73.48,73.07,76.44,72.95,59.77,52.8,67.3,69.82,D,14.6,No,No,Master's,High,6,6.2
S2615,John,Smith,student1615@university.com,Female,21,Mathematics,53.83,98.17,96.11,77.82,81.76,5.300000000000001,80.97,83.158,B,18.7,Yes,No,Master's,Low,2,4.2
S2616,Omar,Davis,student1616@university.com,Female,23,CS,85.3,98.87,65.34,72.77,52.16,99.2,72.45,73.992,C,22.8,No,No,PhD,High,1,5.7
S2617,Ali,Jones,student1617@university.com,Male,22,Mathematics,69.68,56.91,88.51,94.52,99.67,42.400000000000006,60.13,74.96799999999999,C,16.6,No,Yes,PhD,Low,5,7.0
S2618,Emma,Jones,student1618@university.com,Female,21,Business,63.63,66.48,62.81,77.94,51.34,92.7,79.46,70.9725,C,13.3,No,No,High School,High,5,8.7
S2619,Ahmed,Smith,student1619@university.com,Female,23,CS,50.17,43.78,90.3,96.16,52.51,72.4,78.33,75.93599999999999,C,25.6,Yes,No,Master's,Medium,8,6.1
S2620,Ahmed,Smith,student1620@university.com,Female,22,Business,85.99,92.4,55.57,75.53,66.23,29.0,76.22,70.021,C,29.7,No,No,Bachelor's,Low,4,5.2
S2621,Sara,Jones,student1621@university.com,Female,23,Engineering,91.69,74.11,57.36,64.63,91.58,22.200000000000003,54.53,61.77799999999999,D,10.4,Yes,Yes,Bachelor's,High,2,5.9
S2622,Emma,Davis,student1622@university.com,Female,18,Mathematics,69.75,63.11,80.67,67.77,62.86,99.6,96.35,79.9705,C,27.2,Yes,Yes,High School,High,7,4.3
S2623,Maria,Williams,student1623@university.com,Male,19,Business,78.21,46.77,52.76,76.11,73.6,77.2,79.61,66.725,D,18.6,Yes,Yes,Master's,High,3,8.5
S2624,Emma,Jones,student1624@university.com,Female,18,Mathematics,61.38,96.81,53.75,76.5,50.9,25.0,63.2,64.73400000000001,D,16.2,No,No,None,High,3,4.2
S2625,Omar,Smith,student1625@university.com,Male,21,Mathematics,81.11,71.81,58.32,84.37,53.94,6.7,84.37,69.047,D,27.3,No,No,Bachelor's,Low,8,4.0
S2626,Ali,Brown,student1626@university.com,Female,22,Business,50.61,56.98,80.74,61.22,80.4,69.7,65.9,69.21,D,27.8,No,Yes,PhD,Low,3,7.1
S2627,Ali,Johnson,student1627@university.com,Female,23,Engineering,74.43,61.01,93.36,82.94,59.72,30.3,75.29,75.0065,C,11.8,Yes,Yes,Bachelor's,Low,2,4.8
S2628,Omar,Davis,student1628@university.com,Female,21,Mathematics,82.21,56.24,80.47,88.93,84.71,22.1,67.06,71.587,C,14.0,No,Yes,Master's,Low,10,5.5
S2629,Emma,Davis,student1629@university.com,Male,21,Business,95.91,76.11,89.67,83.83,89.27,73.5,94.02,87.2165,B,26.3,Yes,No,Bachelor's,High,9,6.5
S2630,Omar,Brown,student1630@university.com,Male,19,Engineering,69.07,95.8,72.61,74.09,92.52,67.9,99.7,86.19300000000001,B,17.3,No,Yes,High School,Low,8,8.0
S2631,John,Brown,student1631@university.com,Male,24,Business,88.26,91.4,44.14,99.58,56.69,48.1,58.06,65.174,D,12.2,No,Yes,PhD,Low,2,5.9
S2632,Liam,Smith,student1632@university.com,Female,21,Engineering,79.88,67.62,46.03,70.24,72.78,94.3,51.18,59.533500000000004,F,29.1,Yes,Yes,High School,Medium,8,8.8
S2633,Omar,Jones,student1633@university.com,Female,19,Mathematics,96.35,89.59,73.26,55.33,97.35,68.0,60.97,71.479,C,10.4,No,Yes,None,Medium,5,6.3
S2634,Ahmed,Williams,student1634@university.com,Male,22,CS,69.92,65.39,59.67,91.08,88.6,89.3,79.5,75.56299999999999,C,20.3,Yes,No,None,Low,10,8.6
S2635,Omar,Davis,student1635@university.com,Male,22,Business,65.95,55.14,53.23,60.61,55.85,19.1,58.7,54.81999999999999,F,15.7,No,Yes,None,Medium,10,6.3
S2636,Ali,Davis,student1636@university.com,Female,23,Mathematics,94.36,99.0,67.98,85.66,75.13,29.700000000000003,90.57,80.86299999999999,B,16.3,Yes,Yes,None,Medium,4,6.6
